RA,DEC,U_mag,G_mag,R_mag,I_mag,Z_mag,J_mag,H_mag,K_mag,W1mag,W2mag,SPEC_Z,SPEC_CLASS
25.80112267,-0.228077888,20.432253,19.273115,18.418234,18.000338,17.747654,17.45942,17.227001,16.998339,17.520212,17.608746,0.2346974,GALAXY
20.42384911,-0.129607797,22.401657,19.853895,18.36941,17.809155,17.461172,17.30619,17.034615,16.830605,17.243221,17.498016,0.2842915,GALAXY
334.717041,-0.160617307,21.097801,19.551653,18.361221,17.908987,17.613745,17.476318,17.26674,17.116898,17.405592,17.706257,0.25,GALAXY
43.79283142,-0.151929155,20.57859,19.271425,18.35157,17.896362,17.623404,17.438795,17.253101,17.087372,,,0.1831408,GALAXY
351.988678,0.069265962,20.857964,19.25566,18.337154,17.883127,17.640837,17.353306,17.0555,16.968718,17.315,17.222296,0.12168123,GALAXY
353.2472229,-0.783623993,21.218122,19.506851,18.336437,17.861263,17.536345,17.323746,17.112226,16.912094,17.40749,17.425882,0.208,GALAXY
26.55350113,0.302770674,22.759382,20.090042,18.326546,17.643013,17.267986,17.242344,16.900227,16.652807,16.808445,17.032473,0.4105472,GALAXY
10.95880005,0.841158308,20.76238,19.251902,18.322384,17.855202,17.493052,17.374546,17.133398,17.068708,17.242718,17.558105,0.1311129,GALAXY
19.71120453,-1.037458897,20.314741,19.058418,18.275118,17.812551,17.603361,17.266909,17.033514,16.811554,17.324928,17.499603,0.1752484,GALAXY
25.06209183,-0.028920185,20.919138,19.205954,18.26617,17.850603,17.535114,17.386742,17.185486,17.138142,17.638264,17.880013,0.124138,GALAXY
24.32979965,-0.118267171,22.873764,19.902868,18.25976,17.649174,17.330673,17.331274,17.037014,16.748446,17.012877,17.23926,0.3465047,GALAXY
19.80434418,0.209072366,20.79552,19.230268,18.258568,17.830631,17.579079,17.475368,17.253866,17.148127,17.455503,17.301891,0.196,GALAXY
43.81934738,-0.306581557,19.734512,18.760256,18.249264,17.875788,17.728466,17.468853,17.324085,17.228556,,,0.1294386,GALAXY
15.00033951,-0.223924622,20.547018,19.116894,18.230097,17.76614,17.508476,17.118187,16.763721,16.579859,16.981731,17.034779,0.193218,GALAXY
17.36897087,-0.268070459,21.38748,19.656668,18.211403,17.670534,17.341265,17.425867,17.168127,16.951399,17.101185,17.343493,0.2971279,GALAXY
25.50144386,-0.177213416,21.554718,19.493147,18.198948,17.68894,17.369125,17.034235,16.777874,16.503498,16.435375,16.2626,0.254726,GALAXY
46.14169417,-0.901155652,19.00499,18.59264,18.160803,17.693121,17.414087,17.356667,17.096268,,,,0.5111608,GALAXY
354.346867,0.439018196,19.841742,19.033545,18.153885,17.773148,17.456175,17.471703,17.220282,17.030128,17.159584,17.151096,0.2679783,GALAXY
18.83446884,0.44496119,20.299255,18.883158,18.15385,17.734972,17.41606,17.388414,17.115396,16.971897,17.16232,17.408813,0.1223567,GALAXY
24.90814972,0.181928441,20.631344,19.336596,18.151508,17.660118,17.330233,17.267792,17.02478,16.802397,17.183096,17.309067,0.2789,GALAXY
14.16369856,0.355286292,20.084984,19.105247,18.117178,17.681322,17.338594,17.124016,16.816494,16.559021,17.02634,17.010048,0.2985166,GALAXY
1.01168622,0.195897993,20.194586,18.926733,18.10496,17.68629,17.437527,17.314087,17.04989,16.824068,17.31812,17.56557,0.19,GALAXY
21.47205925,0.272998393,20.058031,18.799423,18.100979,17.657417,17.476238,17.13168,16.882666,16.67703,16.73473,16.762283,0.1210506,GALAXY
16.5857048,0.146185309,21.89561,19.530981,18.097256,17.56744,17.255938,17.164507,16.93666,16.669222,17.031507,17.272114,0.2704166,GALAXY
349.598999,0.668344021,20.764153,18.998217,18.051168,17.631006,17.345142,17.070347,16.883833,16.834467,17.484877,17.691534,0.1510179,GALAXY
20.85581207,-0.488628387,19.481636,18.460365,18.036085,17.824757,17.755236,,,,,,0.02855159,GALAXY
14.72828197,-0.328872561,21.38878,19.344364,18.031319,17.51862,17.206758,16.982178,16.756004,16.590172,17.161327,17.372356,0.22631587,GALAXY
9.878370283,1.024065288,20.155045,19.001614,18.016638,17.584871,17.30284,17.133442,16.87026,16.667564,,,0.2468501,GALAXY
7.85854578,0.473544121,20.28114,19.000408,18.011246,17.588339,17.24978,17.148027,16.87724,16.78588,16.564003,16.67866,0.1486622,GALAXY
16.01892471,0.012646182,21.101799,19.159815,17.997551,17.528454,17.233168,16.991734,16.712896,16.58273,17.132645,17.33154,0.1923161,GALAXY
19.1258297,0.094713956,19.454454,18.360807,17.963451,17.708086,17.62482,18.191452,18.151583,18.278044,18.11851,18.4681,0.1057438,GALAXY
15.2057066,0.048315346,20.219099,18.88225,17.959501,17.496706,17.210476,16.97394,16.65419,16.692554,16.780369,16.891247,0.2005138,GALAXY
349.6116638,0.63964963,19.266632,18.602472,17.930037,17.671421,17.35282,17.54974,17.33906,17.153275,17.383047,17.243847,0.2801808,GALAXY
349.8722534,0.599194467,19.180252,18.387278,17.865374,17.503447,17.317455,17.281109,17.109486,17.079323,17.402807,17.490696,0.118214,GALAXY
17.43661118,-0.332356632,21.053686,19.333988,17.863205,17.31016,16.999153,16.951391,16.670013,16.420475,16.722746,16.95251,0.2964309,GALAXY
19.53807068,0.125645638,19.972967,18.765736,17.792612,17.368124,17.074629,16.939209,16.72503,16.497175,17.05562,17.17625,0.2447257,GALAXY
359.5715442,-0.26677065,20.163448,18.512281,17.745102,17.433353,17.19646,16.908861,16.770475,16.807362,17.539917,17.931942,0.1101519,GALAXY
36.8434639,0.611061096,19.885138,18.553572,17.715963,17.303043,17.033972,17.172602,16.965687,16.907347,,,0.1637156,GALAXY
11.00590208,0.114597712,21.112955,19.020306,17.680372,17.187601,16.868206,16.712296,16.521267,16.382673,16.781364,16.959623,0.2170908,GALAXY
352.3477173,-0.814779401,21.646212,19.264109,17.673336,17.082666,16.749327,17.180456,16.895283,16.652252,16.206656,16.403475,0.3007163,GALAXY
27.26234436,-0.075395077,20.369965,18.720715,17.582888,17.0849,16.7884,16.724361,16.52178,16.365908,16.740461,17.006603,0.2026139,GALAXY
25.76621819,-0.026466105,20.80351,18.782133,17.571093,17.08243,16.777372,16.946104,16.712374,16.595606,16.691677,16.990932,0.2003247,GALAXY
24.70161819,-0.048870116,19.965277,18.388235,17.570358,17.157549,16.891617,16.979057,16.793224,16.838238,16.71381,16.727657,0.07375269,GALAXY
17.63201523,-0.437130481,19.826965,18.345371,17.562416,17.130022,16.847567,16.738214,16.501532,16.484018,16.84902,17.160574,0.102909,GALAXY
14.23937988,0.003764483,20.652088,18.743229,17.549747,17.071434,16.759567,16.903128,16.671425,16.605074,16.820232,17.147152,0.1948427,GALAXY
353.311554,0.019099351,20.044294,18.542038,17.508701,17.065844,16.78582,16.973867,16.756573,16.639936,16.808382,16.949684,0.1872209,GALAXY
9.825929666,0.699204184,20.597733,18.924643,17.498331,16.959127,16.618296,16.922575,16.546295,16.311243,16.514065,16.654457,0.280073,GALAXY
16.8962822,-0.453327179,21.412418,18.972189,17.489437,16.928858,16.577965,16.676058,16.401073,16.179918,16.402994,16.609158,0.270449,GALAXY
9.743751463,0.957549883,19.77014,18.36279,17.45314,17.006794,16.697062,16.617191,16.376848,16.276867,16.694933,16.96368,0.1515911,GALAXY
1.17152016,0.119968219,19.692806,18.260921,17.43478,17.025534,16.74995,16.58126,16.405893,16.425453,16.916615,17.266752,0.1075148,GALAXY
322.6107826,-0.03431074,18.819986,17.896626,17.42057,17.093538,16.912178,17.444435,17.293953,17.182938,,,0.1366957,GALAXY
353.2333984,0.03395592,19.34224,18.139723,17.410257,17.029526,16.764147,16.694529,16.529083,16.422796,16.695147,16.929962,0.1288116,GALAXY
23.49267578,-0.262203574,20.653412,18.54454,17.390919,16.900402,16.590202,16.813719,16.52722,16.388283,16.450031,16.647633,0.189979,GALAXY
322.3737876,0.017260828,19.397657,18.090893,17.37961,17.002787,16.727686,16.893827,16.627026,16.570902,,,0.127699,GALAXY
16.29393387,-0.159969136,21.068573,18.811474,17.375727,16.831062,16.517824,16.774826,16.51146,16.2892,16.429092,16.669584,0.2623699,GALAXY
46.73141736,-0.028012723,19.505224,18.111269,17.36991,16.980833,16.712343,16.65483,16.438349,16.334661,,,0.1121218,GALAXY
20.00084305,-0.370930374,19.42811,18.119724,17.36006,16.945961,16.742733,16.729795,16.528765,16.350327,16.194979,16.114426,0.1491951,GALAXY
15.41589737,-0.213919669,20.21083,18.313173,17.334534,16.89996,16.570316,16.500631,16.269651,16.265572,16.744175,17.09444,0.1123339,GALAXY
51.00948715,-0.413387895,19.709078,18.323503,17.313402,16.789743,16.607378,16.708157,16.481436,16.097752,,,0.225193,GALAXY
27.07764053,0.165064424,20.888607,18.545877,17.304514,16.809156,16.526299,16.555212,16.290615,16.121897,16.560461,16.832779,0.2039222,GALAXY
25.04406929,-3.81E-04,19.356724,18.031937,17.285975,16.887901,16.635223,16.59,16.41904,16.369333,16.691406,16.911427,0.1248876,GALAXY
45.32489777,-0.645038664,19.243216,18.020689,17.188385,16.743914,16.503967,16.329842,16.18495,16.023386,,,0.1829448,GALAXY
15.73261833,0.488708645,18.659971,17.573177,17.11276,16.810259,16.689358,17.382519,17.213726,17.265785,17.072964,17.42365,0.08777546,GALAXY
10.89954363,0.249264636,18.826551,17.738129,17.081856,16.623234,16.405458,16.272707,16.057798,15.96418,15.966835,16.118057,0.1088746,GALAXY
15.86246681,0.48018831,19.44318,17.87523,17.057665,16.662027,16.390741,16.287172,16.096195,16.134912,16.610847,16.996454,0.0942022,GALAXY
25.68759727,-0.320137888,19.245173,17.803488,17.039566,16.645765,16.377651,16.508743,16.313313,16.314032,16.50811,16.82491,0.1261,GALAXY
18.87258911,0.168823525,19.469263,17.77274,16.97651,16.611202,16.366,16.359505,16.172295,16.380058,16.733496,17.172163,0.04365582,GALAXY
2.785660733,0.845752595,17.654919,17.072264,16.959028,16.741724,16.731602,16.92706,16.817167,16.761751,17.058126,17.38034,0.1084671,GALAXY
18.26368523,-0.066467315,19.406488,17.679676,16.943409,16.596407,16.370256,17.050863,16.882128,16.832321,16.736097,16.897202,0.1095851,GALAXY
355.9151793,0.42435971,20.111013,18.16942,16.91254,16.421766,16.099157,16.037014,15.790656,15.624746,15.977887,16.300484,0.1858554,GALAXY
37.6728731,-0.992640014,18.917982,17.529947,16.791357,16.241076,16.251795,16.43455,16.239578,16.349419,,,0.07992325,GALAXY
54.54171593,0.269195238,19.731913,17.996313,16.74658,16.266665,15.939917,16.144634,15.931414,15.800316,,,0.1980933,GALAXY
45.59245198,-0.092720227,18.366276,17.1812,16.730854,16.425789,16.266775,16.632168,16.474575,,,,0.08469393,GALAXY
334.3445435,0.352194577,19.038204,17.469166,16.671171,16.237946,15.938605,16.235264,15.992501,16.020039,16.00211,16.341866,0.0954068,GALAXY
19.63694572,-0.160731927,19.161644,17.429047,16.639973,16.229979,16.000032,15.928012,15.747414,15.765671,16.038849,16.236223,0.07822004,GALAXY
17.46459007,0.045536261,18.52386,17.21143,16.607876,16.228313,16.05204,16.259306,16.060278,16.038809,16.016296,16.118933,0.08563337,GALAXY
10.63136927,0.849313279,20.123207,17.614265,16.590324,16.137575,15.8353615,16.321638,16.154318,16.065878,16.06599,16.486656,0.1507265,GALAXY
18.15784836,0.085558675,19.149336,17.38083,16.512375,16.09302,15.798841,15.746197,15.53127,15.580843,15.996946,16.341743,0.06771279,GALAXY
19.24651718,0.324587137,18.897902,17.243408,16.480244,16.068365,15.825209,16.116915,15.912203,15.972252,16.115088,16.479534,0.07815762,GALAXY
14.32378674,0.024777416,19.953915,17.692736,16.479786,15.990347,15.691365,16.21155,15.980677,15.833555,15.698725,15.974508,0.193503,GALAXY
26.3008728,-0.093793347,19.704405,17.675152,16.41442,15.923748,15.627308,16.069841,15.864449,15.699855,15.580618,15.828688,0.1989252,GALAXY
353.2257385,-0.105573937,18.179613,16.944122,16.393805,16.067081,15.86533,16.421688,16.23308,16.325245,16.107187,16.437662,0.06968629,GALAXY
14.983881,-0.374255836,19.732489,17.537529,16.37926,15.899805,15.591911,15.853846,15.650599,15.512714,15.596598,15.872219,0.1709491,GALAXY
25.25918388,0.306574106,19.37378,17.429193,16.3551,15.890606,15.60735,15.889633,15.673679,15.601917,15.714399,16.046465,0.1487914,GALAXY
17.95491028,-0.498727083,19.754795,17.596521,16.35209,15.855616,15.533335,15.786168,15.571227,15.436039,15.60267,15.865943,0.1789889,GALAXY
14.73863506,0.396162629,17.986366,16.800962,16.319855,16.035957,15.854848,16.838358,16.696451,16.870674,16.274525,16.693985,0.04529315,GALAXY
25.23380661,0.156946957,19.381111,17.402695,16.29709,15.840137,15.547698,16.05854,15.84155,15.749426,15.684975,16.002838,0.1677291,GALAXY
11.01894581,1.031810344,19.037577,17.203636,16.27773,15.809777,15.605718,15.862908,15.636099,15.540634,15.281687,15.296407,0.1117266,GALAXY
13.86926058,0.581123132,18.156216,16.828749,16.18276,15.796477,15.534886,15.524341,15.262714,15.193936,15.221576,15.197205,0.04207643,GALAXY
334.8780823,0.800883889,17.671658,16.581789,16.140993,15.800012,15.665647,15.6548,15.476677,15.483973,15.7585335,15.997077,0.08704372,GALAXY
334.6663818,-0.399832577,18.319489,16.774836,16.121796,15.723087,15.535601,15.837636,15.61856,15.654747,15.645438,15.924947,0.0947788,GALAXY
23.80252838,-0.162948877,18.582117,16.890827,16.103178,15.688072,15.427355,15.989812,15.809379,15.840014,15.656032,16.0371,0.08259515,GALAXY
19.12913895,0.45103237,18.40382,16.822983,16.092968,15.695717,15.434473,15.968307,15.760397,15.840295,15.661192,16.06671,0.0770366,GALAXY
322.6197325,0.019174549,19.189447,17.1566,16.075224,15.636141,15.292811,15.572047,15.360264,15.303056,,,0.1344146,GALAXY
322.3917753,0.026276249,18.684233,16.905165,16.04575,15.639338,15.336795,15.422985,15.19869,15.294982,,,0.05225878,GALAXY
333.9218445,0.30999729,17.832619,16.622725,16.044971,15.673162,15.485695,15.568447,15.349236,15.429497,15.605308,15.896977,0.05676228,GALAXY
351.7933044,-0.699648678,18.761602,16.973349,16.027344,15.586022,15.268692,15.606516,15.381999,15.371855,15.370654,15.762642,0.09899741,GALAXY
20.81311226,-0.329735935,17.71441,16.511393,16.023016,15.676079,15.521085,15.879915,15.610477,15.600324,15.52128,15.818082,0.07673978,GALAXY
10.85089594,0.01625706,17.352825,16.40864,16.022112,15.703585,15.602863,15.724085,15.634563,15.563188,15.692614,16.06514,0.08130283,GALAXY
14.97898102,0.279688001,18.876318,16.902126,15.923544,15.499228,15.180193,15.452407,15.2383585,15.205555,15.266502,15.620151,0.1189621,GALAXY
18.9363842,0.232806087,18.147987,16.614635,15.876288,15.463736,15.151872,15.258348,14.953048,14.985075,15.115754,15.458278,0.04448288,GALAXY
19.64327812,-0.162262708,18.379673,16.68086,15.82343,15.358294,15.101031,15.399309,15.119488,15.129395,15.201005,15.57456,0.0777866,GALAXY
15.88493252,-0.314353138,18.39946,16.632133,15.818627,15.45459,15.19788,15.211449,15.007955,15.018586,15.353983,15.697956,0.0959746,GALAXY
15.02712822,0.114579171,18.777428,16.778793,15.781978,15.362649,15.072798,15.361069,15.1475525,15.162241,15.144387,15.517,0.1114867,GALAXY
46.57217505,-0.14035956,18.780851,16.73725,15.747085,15.309568,15.006239,15.388776,15.156951,15.14889,,,0.1096187,GALAXY
15.84466457,-0.46315676,18.388075,16.53557,15.667554,15.244745,14.92628,14.917682,14.672039,14.785311,15.167472,15.640266,0.05024933,GALAXY
19.85375836,0.626107625,17.10078,16.029932,15.646786,15.377833,15.268971,15.965833,15.846313,15.953768,15.555403,15.926147,0.04725703,GALAXY
18.62452126,0.21561785,18.083403,16.365368,15.628974,15.2401495,14.9737,15.319519,15.066653,15.076161,15.08258,15.404778,0.04631242,GALAXY
16.5286026,0.341130197,17.49929,16.199642,15.609948,15.264988,15.060567,15.472945,15.282265,15.385616,15.241713,15.65495,0.04366197,GALAXY
18.38807297,0.496735901,18.123606,16.395422,15.547379,15.093565,14.768562,15.2666855,15.044046,15.072013,14.861774,15.178268,0.04410461,GALAXY
19.64145088,-0.228830948,17.756498,16.240803,15.492505,15.044032,14.728755,14.697821,14.322569,14.206288,14.196531,14.379658,0.04724927,GALAXY
26.01055145,-0.118952148,17.7111,16.212975,15.46847,15.059072,14.796276,15.428328,15.223252,15.276988,14.854788,15.266026,0.07938684,GALAXY
15.35842705,-0.077952921,18.547705,16.410582,15.44274,15.006427,14.668325,15.215976,14.985252,14.9958105,14.728581,15.097375,0.1121951,GALAXY
353.105835,-0.848640263,16.883656,15.751396,15.4257,15.241781,15.157439,16.725693,16.63012,16.874289,15.915049,16.448435,0.01756229,GALAXY
322.3651375,0.033372029,17.400574,16.00127,15.360802,14.986892,14.777397,15.291178,15.08541,15.141212,,,0.05238194,GALAXY
13.85808062,0.60547472,18.058836,16.224058,15.344211,14.923807,14.629779,15.2106,15.000581,15.0251045,14.890792,15.348166,0.08651891,GALAXY
16.98237038,-0.416214615,18.070469,16.217756,15.330005,14.911635,14.627406,15.207977,14.999274,15.083335,14.929558,15.380334,0.0745378,GALAXY
9.226524353,-1.129156828,17.127449,15.803005,15.205938,14.857451,14.694254,15.626179,15.432933,15.495929,,,0.07308392,GALAXY
5.536670685,0.366489887,17.799454,16.014633,15.18004,14.755325,14.490341,15.085979,14.86983,14.96783,14.421534,15.627351,0.0709714,GALAXY
20.22746849,-0.52564168,18.135403,16.118425,15.176127,14.749338,14.4514,15.29812,15.0756855,15.105915,14.826741,15.21795,0.09286907,GALAXY
24.88239098,-0.031446427,16.834866,15.624359,15.11038,14.78649,14.596029,15.612237,15.440231,15.4824705,14.790407,15.198121,0.05662025,GALAXY
9.26707077,-1.152347207,17.838377,15.9447975,15.055981,14.633099,14.353849,14.85956,14.644824,14.662286,,,0.07367822,GALAXY
359.4323236,-0.175348315,17.470917,15.8611765,15.037324,14.575936,14.288123,14.71937,14.476737,14.486687,14.402716,14.853023,0.07580695,GALAXY
14.04655781,0.681692129,17.70358,15.772579,14.904634,14.484404,14.224504,14.918346,14.684685,14.786998,14.4333515,14.889416,0.06732104,GALAXY
18.74834442,0.259177625,17.430948,15.645978,14.873397,14.468358,14.208651,14.462116,14.244451,14.351739,14.551742,15.023761,0.04835012,GALAXY
27.73849869,0.233944833,17.67158,15.740597,14.866472,14.445229,14.161887,14.797823,14.582009,14.636777,14.372317,14.798992,0.08215288,GALAXY
19.05265427,-0.109171934,17.462212,15.625117,14.792736,14.364529,14.088481,14.518013,14.296612,14.405652,14.429179,14.914965,0.04677115,GALAXY
19.35515404,-0.339557052,16.557728,15.280623,14.766434,14.421472,14.300477,15.370072,15.175336,15.258526,14.507826,14.805794,0.05328047,GALAXY
18.72616386,0.303616405,17.41036,15.528296,14.683998,14.234386,13.946431,14.398446,14.143665,14.241696,14.190898,14.696331,0.04426393,GALAXY
359.4319763,0.655747771,16.851082,15.372834,14.635619,14.227109,13.919445,14.500721,14.228199,14.300261,13.899927,14.29015,0.02324975,GALAXY
18.81608391,0.213083506,17.299149,15.440749,14.611775,14.19798,13.894134,14.400842,14.164956,14.284943,14.077405,14.562138,0.0450918,GALAXY
17.09706688,0.088983119,17.163614,15.406876,14.579811,14.170234,13.881467,14.350275,14.104132,14.217474,14.088532,14.564387,0.04688035,GALAXY
18.59031677,0.180598855,17.188713,15.374306,14.552637,14.152177,13.887981,14.479749,14.328525,14.444941,14.233463,14.728782,0.04425097,GALAXY
19.01377869,-0.115791604,16.912683,15.272344,14.539568,14.161018,13.934417,15.006316,14.789316,14.903436,14.394631,14.8774805,0.04616641,GALAXY
16.59822083,-0.145483196,16.841732,15.223548,14.519781,14.133733,13.899148,14.25405,14.014788,14.083857,14.150841,14.595258,0.04799442,GALAXY
353.3273926,-0.450409234,17.056948,15.125236,14.250523,13.808474,13.529852,14.499296,14.288299,14.373095,13.677652,14.198818,0.05848471,GALAXY
25.07260895,-0.29441154,16.910097,15.0416355,14.212299,13.785285,13.545887,14.2851,14.076425,14.172341,13.7898655,14.250195,0.05829316,GALAXY
14.36470699,-0.471770465,17.042196,15.064958,14.143837,13.676131,13.385426,13.875147,13.651771,13.769477,13.611016,14.096813,0.04391004,GALAXY
349.5648458,0.261049749,16.074648,14.667605,14.038194,13.690193,13.47316,14.366032,14.117119,14.182105,13.711218,14.187965,0.02979402,GALAXY
356.1246674,0.320577686,16.22545,14.526646,13.7655735,13.361621,13.123,13.9552965,13.756026,13.923661,13.481446,13.983683,0.02203225,GALAXY
18.74002266,0.430215955,16.506117,14.518913,13.677379,13.23732,12.961156,14.136511,13.908953,14.015154,13.033397,13.548896,0.04481899,GALAXY
19.72337914,-1.001989126,16.373474,14.421473,13.562842,13.136902,12.874557,14.100784,13.893341,14.00733,13.006773,13.523109,0.04525734,GALAXY
18.23871231,-0.345300972,15.902545,14.077345,13.291538,12.888501,12.626759,13.225631,13.04489,13.173378,13.013969,13.540274,0.01877255,GALAXY
18.20206642,-0.290434569,15.654995,13.834952,13.015623,12.584038,12.290326,12.898688,12.666692,12.765743,12.466808,13.004671,0.01754371,GALAXY
9.823622271,0.913246149,15.419991,13.703784,12.949208,12.550669,12.29041,13.052836,12.848157,13.025121,12.652846,13.152787,0.01414404,GALAXY
45.9544467,-1.103765812,15.540345,13.658577,12.816475,12.3695345,12.098079,13.41927,13.173158,,,,0.01363066,GALAXY
9.80514373,0.863622015,14.763513,13.166665,12.418087,12.020036,11.712891,12.867058,12.552818,12.608815,11.783983,12.2799425,0.01393385,GALAXY
18.92366409,0.061293326,,24.663637,,,,19.407478,19.026014,18.668657,17.205185,17.567383,0.81823,GALAXY
309.9597734,-1.055778237,,22.863737,,,19.877558,19.131315,,18.316587,,,0.827,GALAXY
310.0866987,-0.934909432,23.245567,22.71079,,,20.1364,19.769712,,18.88249,,,0.6,GALAXY
323.4923662,-0.942605357,21.072989,20.339928,,,18.87371,18.642868,18.458788,18.199816,,,0.347,GALAXY
20.3208065,-0.544202924,,12.470222,,,,13.708673,13.520264,13.667747,12.707787,13.237856,0.01743267,GALAXY
333.6608887,-0.328546464,21.577065,,,,18.062922,17.757643,17.447142,17.110054,17.509815,17.55891,0.39,GALAXY
333.6810303,0.173383445,18.147623,,,,15.152173,15.326957,15.068451,15.092532,15.0872755,15.179164,0.0565093,GALAXY
334.9122314,0.236212432,21.50783,,,,18.22935,17.720167,17.472504,17.198273,17.55099,17.549862,0.34,GALAXY
353.1625366,-0.940392375,,,,,,17.121975,16.806017,16.647411,16.886879,17.03994,0.2688194,GALAXY
353.3397217,-0.739104748,,,,,,19.076614,18.88808,18.525366,17.972378,18.116007,0.4529785,GALAXY
16.77068138,-0.212248161,23.591146,,,,20.578785,20.248133,19.780624,19.441938,18.165375,18.411179,0.677922,GALAXY
17.15469551,-0.144524291,,,,,19.369173,18.801912,18.509272,17.974329,17.392061,17.478827,0.677463,GALAXY
17.8217659,0.193678871,,,,,21.486538,20.095928,,,19.406519,19.117556,0.629993,GALAXY
18.39033508,0.26345098,,,,,19.556517,19.1295,19.507801,18.534126,19.3902,19.51154,0.25956804,GALAXY
18.70027161,0.228486538,,,,,,20.384794,,20.019028,18.840118,18.707949,0.95487,GALAXY
19.87310028,0.100349173,24.88704,,,,21.486748,20.338747,19.969873,19.50443,19.250654,19.315765,0.7939898,GALAXY
20.79437828,-0.226591006,,,,,,18.563656,18.404396,18.12852,17.933472,17.824928,0.38359252,GALAXY
21.8207798,0.342794687,,,,,,18.923725,18.729286,18.373566,,,0.3791664,GALAXY
24.72725677,0.448017985,24.426052,,,,18.87168,18.328943,17.948603,17.660055,17.890926,17.870838,0.301772,GALAXY
26.49353981,0.073507078,22.63103,,,,20.403006,19.878931,19.535412,19.658113,19.50045,19.736286,0.461129,GALAXY
9.90610408,0.852795653,,,,,,17.385899,17.200624,17.058952,17.284206,16.9431,0.1943453,GALAXY
14.26275202,0.524267438,,,,,20.592556,19.931969,19.982866,19.688503,19.325016,19.591019,0.66,GALAXY
53.51567375,-0.008639133,21.71305,,,,18.764488,18.555727,18.380825,18.032557,,,0.317,GALAXY
310.2052072,-0.966998887,,,,,,,,19.010286,,,0.495,GALAXY
322.3004312,0.245520831,,,,,,18.34398,18.121922,17.842299,,,0.519,GALAXY
356.0082281,0.516931415,,,,,,13.328851,13.009259,12.982869,12.240112,12.635417,0.022509,GALAXY
9.266572952,-1.151358962,,,,,,,,,,,0.07367822,GALAXY
13.43544102,0.042469438,,,,,,20.03402,19.959198,19.421217,18.736444,18.668016,0.8288195,GALAXY
18.00151062,-1.27908051,,,,,,21.089233,,19.815805,,,1.067227,GALAXY
21.4336834,-1.290908933,,,,,,20.131365,19.678051,19.347355,,,0.299,GALAXY
354.1278687,0.295943171,,,,,,16.139704,16.017004,16.765106,,,0.008897385,GALAXY
43.32782745,-1.299337864,,,,,,18.36464,18.017775,17.640314,,,0.3727967,GALAXY