,data,RA,DEC,G_mag,R_mag,J_mag,K_mag,redshift,U_mag,I_mag,Z_mag,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gw1,gw2,ri,rz,rw1,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,kw1,kw2,w1w2,class_cleaned,class_bin
117,FIRST,190.235382,11.297389,22.42873,21.54053,18.794,16.271,-1.0,22.758,20.916,20.147,0.3292699999999975,1.2174699999999987,1.8419999999999987,2.6110000000000007,3.963999999999999,6.486999999999998,8.850999999999999,10.51,0.8882000000000012,1.5127300000000012,2.281730000000003,6.157730000000001,8.521730000000002,10.180730000000002,0.62453,1.393530000000002,7.63353,9.29253,0.7690000000000019,2.122,4.645,7.009,8.668000000000001,1.352999999999998,3.8759999999999977,6.239999999999998,7.898999999999999,4.8870000000000005,6.546000000000001,2.3640000000000008,4.0230000000000015,1.6590000000000007,?,0
118,FIRST,190.848892,10.395661,21.54865,20.52405,17.52,15.474,0.68,22.881,19.522,19.041,1.3323500000000017,2.356950000000001,3.3590000000000018,3.84,5.361000000000001,7.407,8.962,10.057,1.0245999999999995,2.02665,2.507649999999998,6.074649999999998,7.629649999999998,8.724649999999999,1.0020500000000006,1.4830499999999986,6.605049999999999,7.700049999999999,0.4809999999999981,2.001999999999999,4.047999999999998,5.602999999999998,6.697999999999999,1.5210000000000008,3.567,5.122,6.2170000000000005,3.600999999999999,4.696,1.5549999999999995,2.6500000000000004,1.0950000000000006,QSO,1
119,FIRST,192.802597,14.071755,25.325000762939453,24.91900062561035,,16.267,2.09,22.095,25.413,22.601,-3.2300007629394543,-2.8240006256103527,-3.3180000000000014,-0.5060000000000002,,5.827999999999999,7.834999999999999,9.553,0.4060001373291015,-0.0879992370605471,2.724000762939454,9.058000762939454,11.065000762939452,12.783000762939452,-0.4939993743896487,2.3180006256103525,10.659000625610352,12.377000625610352,2.812000000000001,,9.146,11.153,12.871,,6.334,8.341,10.059,,,2.007,3.725,1.718,QSO,1
120,FIRST,192.802597,14.071755,22.2,22.2,,16.267,2.09,22.095,25.413,22.601,-0.1050000000000004,-0.1050000000000004,-3.3180000000000014,-0.5060000000000002,,5.827999999999999,7.834999999999999,9.553,0.0,-3.213000000000001,-0.4009999999999998,5.933,7.939999999999999,9.658,-3.213000000000001,-0.4009999999999998,7.939999999999999,9.658,2.812000000000001,,9.146,11.153,12.871,,6.334,8.341,10.059,,,2.007,3.725,1.718,duplicate,0
121,FIRST,192.809189,7.264444,22.29093,21.59739,18.687,15.89,0.738,23.446,20.333,19.765,1.155070000000002,1.8486100000000008,3.113000000000003,3.681000000000001,4.759,7.556000000000001,9.473,10.744000000000002,0.6935399999999987,1.957930000000001,2.525929999999999,6.400929999999999,8.317929999999999,9.58893,1.2643900000000023,1.83239,7.62439,8.89539,0.5679999999999978,1.6459999999999972,4.442999999999998,6.359999999999998,7.6309999999999985,1.0779999999999994,3.875,5.792,7.063000000000001,4.714,5.985000000000001,1.917,3.1880000000000006,1.2710000000000008,QSO,1
122,FIRST,194.140533,4.046372,21.70737,20.9434,17.522,15.687,0.918,22.468,20.432,19.576,0.760629999999999,1.5245999999999995,2.0360000000000014,2.8919999999999995,4.9460000000000015,6.781000000000001,8.499,9.751,0.7639700000000005,1.2753700000000023,2.1313700000000004,6.0203700000000016,7.7383700000000015,8.99037,0.5114000000000019,1.3674,6.974400000000001,8.2264,0.8559999999999981,2.91,4.744999999999999,6.462999999999999,7.714999999999998,2.054000000000002,3.889000000000001,5.607000000000001,6.859,3.552999999999999,4.804999999999998,1.718,2.969999999999999,1.251999999999999,QSO,1
123,FIRST,195.252991,0.796667,22.96151,21.75329,18.281,16.18,-1.0,23.293,21.143,20.55,0.3314899999999987,1.5397099999999997,2.1499999999999986,2.7429999999999986,5.0120000000000005,7.113,8.469,9.862,1.2082200000000007,1.81851,2.41151,6.781510000000001,8.13751,9.53051,0.6102899999999991,1.203289999999999,6.92929,8.32229,0.593,2.862000000000002,4.963000000000001,6.319000000000001,7.7120000000000015,2.269000000000002,4.370000000000001,5.726000000000001,7.1190000000000015,3.456999999999999,4.85,1.356,2.749000000000001,1.393000000000001,?,0
124,FIRST,195.737259,-0.960553,22.11707,20.67942,19.01,15.495,-1.0,23.432,20.261,20.174,1.3149300000000004,2.7525799999999983,3.171,3.257999999999999,4.421999999999997,7.936999999999999,10.841,12.089999999999998,1.437649999999998,1.856069999999999,1.9430699999999987,6.622069999999999,9.52607,10.775069999999998,0.4184200000000011,0.5054200000000009,8.088420000000001,9.33742,0.0869999999999997,1.2509999999999977,4.766,7.67,8.918999999999999,1.163999999999998,4.679,7.583,8.831999999999999,6.419000000000002,7.668000000000001,2.904,4.152999999999999,1.2489999999999988,?,0
125,FIRST,199.161438,14.972492,23.22038,22.6488,18.731,16.766,-1.0,23.792,20.922,19.959,0.5716200000000029,1.1432000000000002,2.870000000000001,3.833000000000002,5.061,7.026000000000003,8.796000000000001,9.572,0.5715799999999973,2.298379999999998,3.261379999999999,6.4543800000000005,8.224379999999998,9.000379999999998,1.7268000000000008,2.6898000000000017,7.652800000000001,8.4288,0.963000000000001,2.190999999999999,4.156000000000002,5.926,6.702,1.227999999999998,3.1930000000000014,4.962999999999999,5.738999999999999,3.735000000000001,4.511000000000001,1.7699999999999978,2.5459999999999976,0.7759999999999998,?,0
126,FIRST,200.579041,9.810628,23.72672,22.9327,19.098,16.92,0.0,25.541,22.137,21.051,1.81428,2.6083,3.404,4.490000000000002,6.443000000000001,8.620999999999999,10.498,11.775,0.7940199999999997,1.5897199999999998,2.675720000000002,6.806719999999999,8.683720000000001,9.96072,0.7957000000000001,1.881700000000002,7.889700000000001,9.1667,1.086000000000002,3.039000000000001,5.216999999999999,7.094000000000001,8.371,1.9529999999999996,4.130999999999997,6.007999999999999,7.284999999999998,4.055,5.331999999999999,1.8770000000000024,3.1540000000000017,1.2769999999999992,QSO,1
127,FIRST,201.977951,12.385754,21.74896,21.30875,18.16,16.214,-1.0,22.355,20.908,20.344,0.6060400000000001,1.0462500000000006,1.4469999999999992,2.0109999999999992,4.195,6.141000000000002,8.06,9.211,0.4402100000000004,0.840959999999999,1.404959999999999,5.534960000000002,7.45396,8.60496,0.4007499999999986,0.9647499999999988,7.01375,8.16475,0.5640000000000001,2.748000000000001,4.694000000000003,6.613000000000001,7.764000000000001,2.184000000000001,4.130000000000003,6.049000000000001,7.200000000000001,3.865,5.016,1.9189999999999987,3.0699999999999985,1.1509999999999998,?,0
128,FIRST,204.334518,-0.717506,23.06158,21.79888,18.375,16.285,-1.0,26.075,20.541,19.545,3.01342,4.276119999999999,5.533999999999999,6.529999999999998,7.699999999999999,9.79,10.945,12.02,1.2626999999999988,2.520579999999999,3.5165799999999976,6.776579999999999,7.9315799999999985,9.00658,1.25788,2.2538799999999988,6.66888,7.743880000000001,0.9959999999999988,2.1660000000000004,4.256,5.411,6.486000000000001,1.1700000000000017,3.2600000000000016,4.415000000000001,5.490000000000002,3.244999999999999,4.32,1.1549999999999994,2.2300000000000004,1.075000000000001,?,0
129,FIRST,205.89946,8.911577,23.36576,22.94761,19.454,16.849,0.99,23.827,21.204,21.117,0.4612400000000001,0.8793900000000008,2.623000000000001,2.710000000000001,4.373000000000001,6.9780000000000015,9.036,10.527,0.4181500000000007,2.161760000000001,2.2487600000000008,6.516760000000001,8.574760000000001,10.06576,1.7436100000000003,1.83061,8.15661,9.64761,0.0869999999999997,1.75,4.355,6.413,7.904,1.6630000000000005,4.268000000000001,6.3260000000000005,7.817,4.663,6.154,2.058,3.5489999999999995,1.4909999999999997,QSO,1
130,FIRST,207.663864,13.124342,22.03279,21.83038,18.732,16.19,2.446,22.996,21.1,20.625,0.96321,1.165619999999997,1.8959999999999968,2.3709999999999987,4.263999999999999,6.805999999999997,7.465999999999999,8.238,0.2024099999999968,0.9327899999999972,1.4077899999999983,5.842789999999997,6.502789999999999,7.274789999999999,0.7303800000000003,1.2053800000000017,6.300380000000002,7.0723800000000026,0.4750000000000014,2.368000000000002,4.91,5.570000000000002,6.342000000000002,1.893000000000001,4.434999999999999,5.095000000000001,5.867000000000001,3.202,3.974,0.6600000000000019,1.4320000000000022,0.7720000000000002,QSO,1
131,FIRST,208.579239,0.198058,20.08603,18.90609,16.445,13.777,0.263,21.324,18.569,17.781,1.237970000000001,2.4179100000000027,2.7550000000000026,3.543000000000003,4.879000000000001,7.547000000000002,9.159000000000002,10.253000000000002,1.179940000000002,1.517030000000002,2.305030000000002,6.309030000000002,7.921030000000002,9.01503,0.3370899999999999,1.12509,6.74109,7.835089999999999,0.7880000000000003,2.1239999999999988,4.792,6.404,7.497999999999999,1.3359999999999983,4.004,5.616,6.709999999999999,4.280000000000001,5.3740000000000006,1.612,2.7059999999999995,1.0939999999999994,Starb,0
132,FIRST,211.850632,12.779989,22.83184,21.82998,19.118,16.675,-1.0,24.039,21.026,21.236,1.2071600000000018,2.2090200000000024,3.0130000000000017,2.803000000000001,4.921000000000003,7.364000000000001,9.611,11.062,1.0018600000000006,1.80584,1.595839999999999,6.156839999999999,8.403839999999999,9.85484,0.8039799999999993,0.5939799999999984,7.401979999999998,8.852979999999999,-0.2100000000000008,1.9080000000000013,4.350999999999999,6.597999999999999,8.049,2.118000000000002,4.561,6.808,8.259,4.689999999999998,6.140999999999998,2.247,3.698,1.4510000000000003,?,0
133,FIRST,214.10434,4.015267,23.03259,22.60031,18.91,16.292,-1.0,24.555,21.442,20.392,1.5224100000000007,1.9546899999999996,3.1129999999999995,4.163,5.645,8.262999999999998,10.365,11.858,0.4322799999999986,1.5905899999999988,2.6405899999999995,6.740589999999997,8.84259,10.33559,1.1583100000000002,2.208310000000001,8.41031,9.90331,1.0500000000000007,2.532,5.149999999999999,7.252000000000001,8.745000000000001,1.481999999999999,4.099999999999998,6.202,7.695,4.720000000000001,6.213000000000001,2.102000000000002,3.5950000000000024,1.4930000000000003,?,0
134,FIRST,214.545776,8.582628,23.52411,22.7179,18.936,16.51,-1.0,23.528,21.19,20.394,0.0038899999999983,0.8100999999999985,2.3379999999999974,3.1340000000000003,4.591999999999999,7.017999999999997,8.931999999999999,10.624999999999998,0.8062100000000001,2.334109999999999,3.130110000000002,7.014109999999999,8.92811,10.62111,1.527899999999999,2.323900000000002,8.1219,9.8149,0.7960000000000029,2.2540000000000013,4.68,6.594000000000001,8.287,1.4579999999999984,3.883999999999997,5.797999999999998,7.490999999999998,4.34,6.033,1.9140000000000013,3.607000000000001,1.6929999999999996,?,0
135,FIRST,216.19635,9.299622,23.17391,21.92149,19.022,16.744,0.725,23.475,20.998,20.35,0.3010900000000021,1.5535100000000028,2.4770000000000003,3.125,4.453000000000003,6.731000000000002,9.037,10.547,1.2524200000000008,2.1759099999999982,2.823909999999998,6.42991,8.735909999999999,10.24591,0.9234899999999976,1.5714899999999972,7.483489999999998,8.993489999999998,0.6479999999999997,1.9760000000000024,4.254000000000001,6.5600000000000005,8.07,1.328000000000003,3.6060000000000016,5.912000000000001,7.422000000000001,4.583999999999998,6.093999999999998,2.305999999999999,3.815999999999999,1.5099999999999998,QSO,1
136,FIRST,218.346146,8.88098,24.18289,21.95346,17.954,15.543,3.77,23.093,21.182,20.161,-1.0898900000000005,1.1395400000000002,1.9110000000000011,2.9319999999999986,5.138999999999999,7.550000000000001,8.862,9.561,2.2294300000000007,3.000890000000002,4.021889999999999,8.639890000000001,9.95189,10.65089,0.7714600000000011,1.7924599999999984,7.72246,8.42146,1.0209999999999972,3.227999999999998,5.638999999999999,6.950999999999999,7.649999999999999,2.2070000000000007,4.618000000000002,5.9300000000000015,6.629000000000001,3.7230000000000008,4.422000000000001,1.3119999999999994,2.0109999999999992,0.6989999999999998,QSO,1
137,FIRST,218.519241,9.591364,23.65996,20.98331,17.148,15.068,0.771,23.685,19.693,18.974,0.025039999999997,2.7016899999999997,3.991999999999997,4.710999999999999,6.536999999999999,8.616999999999999,10.499,11.832999999999998,2.676650000000002,3.96696,4.6859600000000015,8.591960000000002,10.473960000000002,11.80796,1.290309999999998,2.0093099999999997,7.797309999999999,9.13131,0.7190000000000012,2.5450000000000017,4.625000000000002,6.5070000000000014,7.841000000000001,1.8260000000000003,3.9060000000000006,5.788,7.122,3.962,5.295999999999999,1.882,3.2159999999999997,1.3339999999999996,QSO,1
138,FIRST,219.837296,11.601528,19.74073,18.63284,16.252,13.39,0.296,20.758,18.103,17.289,1.01727,2.125159999999997,2.6549999999999976,3.4689999999999976,4.506,7.3679999999999986,9.014,10.113,1.1078899999999976,1.6377299999999977,2.4517299999999977,6.350729999999999,7.996729999999999,9.09573,0.5298400000000001,1.34384,6.888840000000002,7.987840000000002,0.8140000000000001,1.8510000000000024,4.713000000000001,6.359000000000002,7.458000000000002,1.0370000000000026,3.899000000000001,5.545000000000002,6.644000000000002,4.507999999999999,5.606999999999999,1.6460000000000008,2.745000000000001,1.0990000000000002,QSO,1
139,FIRST,220.421127,11.148067,23.350000381469727,22.275999069213867,18.845,16.973,1.0,24.671,21.43,20.966,1.3209996185302728,2.395000930786132,3.241,3.7049999999999983,5.8260000000000005,7.698,9.295,10.526,1.0740013122558594,1.9200003814697268,2.384000381469725,6.377000381469728,7.974000381469727,9.205000381469729,0.8459990692138675,1.309999069213866,6.899999069213868,8.130999069213868,0.4639999999999986,2.585000000000001,4.457000000000001,6.054,7.285,2.121000000000002,3.993000000000002,5.590000000000002,6.8210000000000015,3.4689999999999994,4.699999999999999,1.5969999999999995,2.8279999999999994,1.231,QSO,1
140,FIRST,220.421127,11.148067,22.2,22.2,18.845,16.973,1.0,24.671,21.43,20.966,2.471,2.471,3.241,3.7049999999999983,5.8260000000000005,7.698,9.295,10.526,0.0,0.7699999999999996,1.2339999999999982,5.227,6.824,8.055,0.7699999999999996,1.2339999999999982,6.824,8.055,0.4639999999999986,2.585000000000001,4.457000000000001,6.054,7.285,2.121000000000002,3.993000000000002,5.590000000000002,6.8210000000000015,3.4689999999999994,4.699999999999999,1.5969999999999995,2.8279999999999994,1.231,duplicate,0
141,FIRST,221.615372,1.579703,24.10952,21.80308,,16.056,-1.0,24.115,21.021,20.27,0.0054799999999985,2.311919999999997,3.0939999999999976,3.844999999999999,,8.058999999999997,10.131999999999998,11.388999999999998,2.3064399999999985,3.088519999999999,3.83952,8.053519999999999,10.12652,11.38352,0.7820800000000006,1.5330800000000018,7.820080000000001,9.07708,0.7510000000000012,,4.965,7.038,8.295,,4.213999999999999,6.286999999999999,7.543999999999999,,,2.0730000000000004,3.33,1.2569999999999997,?,0
142,FIRST,222.730988,6.504461,21.76616,21.19169,17.884,16.124,1.66,21.837,20.446,19.791,0.0708400000000004,0.6453099999999985,1.3909999999999982,2.046,3.953,5.713000000000001,6.958,8.343,0.574469999999998,1.3201599999999978,1.975159999999999,5.6421600000000005,6.88716,8.27216,0.7456899999999997,1.4006900000000009,6.312690000000002,7.6976900000000015,0.6550000000000011,2.562000000000001,4.322000000000003,5.567000000000002,6.952000000000002,1.907,3.6670000000000016,4.912000000000001,6.297000000000001,3.005000000000001,4.390000000000001,1.2449999999999992,2.629999999999999,1.3849999999999998,QSO,1
143,FIRST,223.544876,4.305525,23.04495,21.43407,17.995,15.606,1.22,23.48,20.675,19.762,0.4350500000000004,2.045930000000002,2.805,3.718,5.484999999999999,7.874,9.832,11.343,1.6108800000000016,2.36995,3.28295,7.43895,9.39695,10.90795,0.7590699999999977,1.672069999999998,7.786069999999999,9.297069999999998,0.9130000000000004,2.68,5.069000000000001,7.027000000000001,8.538,1.7669999999999997,4.156000000000001,6.114000000000001,7.625,4.347000000000001,5.8580000000000005,1.958,3.4689999999999994,1.5109999999999992,QSO,1
144,FIRST,224.424973,3.610886,22.16322,20.66261,17.204,15.421,1.19,22.944,19.815,18.992,0.78078,2.2813899999999983,3.128999999999998,3.951999999999998,5.739999999999998,7.523,9.11,10.477,1.5006099999999982,2.3482199999999978,3.171219999999998,6.74222,8.32922,9.69622,0.8476099999999995,1.67061,6.828610000000001,8.19561,0.8230000000000004,2.6110000000000007,4.394000000000002,5.981000000000002,7.348000000000001,1.7880000000000005,3.571000000000001,5.158000000000001,6.525,3.370000000000001,4.737,1.5869999999999995,2.953999999999999,1.366999999999999,QSO,1
145,FIRST,224.915421,6.074244,24.47436,23.15646,18.57,15.828,2.16,24.789,22.023,21.263,0.3146400000000007,1.6325400000000023,2.766000000000002,3.526,6.219000000000001,8.961000000000002,9.762000000000002,10.978000000000002,1.3179000000000016,2.451360000000001,3.211359999999999,8.646360000000001,9.447360000000002,10.66336,1.1334599999999997,1.8934599999999973,8.12946,9.34546,0.759999999999998,3.4529999999999994,6.195,6.996,8.212,2.6930000000000014,5.435000000000002,6.236000000000002,7.452000000000002,3.543000000000001,4.759,0.8010000000000002,2.0169999999999995,1.2159999999999993,QSO,1
146,FIRST,225.963364,12.196661,24.31318,22.66962,17.867,15.348,0.57,24.927,20.969,19.983,0.6138200000000005,2.2573800000000013,3.9579999999999984,4.943999999999999,7.059999999999999,9.579,11.479,12.653,1.6435600000000008,3.344179999999998,4.330179999999999,8.965179999999998,10.86518,12.03918,1.7006199999999971,2.686619999999998,9.221619999999998,10.39562,0.9860000000000008,3.1020000000000003,5.621,7.521000000000001,8.695000000000002,2.116,4.635,6.535,7.709000000000001,4.4190000000000005,5.593000000000002,1.9000000000000004,3.0740000000000016,1.1740000000000013,QSO,1
147,FIRST,226.879929,10.280522,23.96743,22.85208,18.838,16.481,1.66,23.842,21.77,21.666,-0.1254300000000014,0.989919999999998,2.071999999999999,2.1759999999999984,5.003999999999998,7.360999999999997,8.366999999999999,9.569,1.1153499999999994,2.1974300000000007,2.30143,7.486429999999999,8.49243,9.69443,1.0820800000000013,1.1860800000000005,7.377080000000001,8.579080000000001,0.1039999999999992,2.9319999999999986,5.288999999999998,6.295,7.497,2.8279999999999994,5.184999999999999,6.191000000000001,7.393000000000001,3.3630000000000013,4.565000000000001,1.006000000000002,2.208000000000002,1.202,QSO,1
148,FIRST,227.49202,11.410444,21.91632,21.83907,18.727,16.704,-1.0,21.545,21.41,20.685,-0.3713199999999972,-0.2940699999999978,0.1350000000000015,0.860000000000003,2.8180000000000014,4.841000000000001,5.887000000000002,7.413000000000002,0.0772499999999993,0.5063199999999988,1.2313200000000002,5.212319999999998,6.258319999999999,7.784319999999999,0.4290699999999994,1.1540700000000008,6.18107,7.70707,0.7250000000000014,2.683,4.706,5.752000000000001,7.278,1.9579999999999984,3.980999999999998,5.026999999999999,6.552999999999999,3.069000000000001,4.595000000000001,1.0460000000000012,2.572000000000001,1.5259999999999998,?,0
149,FIRST,227.588348,4.327692,23.87687,23.00618,18.519,16.563,-1.0,25.019,21.965,20.662,1.142129999999998,2.012819999999998,3.0539999999999985,4.356999999999999,6.5,8.456,9.551999999999998,10.14,0.8706899999999997,1.9118700000000004,3.214870000000001,7.313870000000001,8.40987,8.99787,1.0411800000000009,2.344180000000001,7.53918,8.127180000000001,1.3030000000000008,3.446000000000001,5.402000000000001,6.497999999999999,7.086,2.1430000000000007,4.099,5.194999999999999,5.783,3.051999999999998,3.639999999999999,1.0959999999999983,1.6839999999999993,0.588000000000001,?,0
150,FIRST,228.325729,-0.800961,23.20398,22.25709,18.654,16.608,1.001,23.203,21.6,20.625,-0.0009800000000019,0.9459099999999978,1.602999999999998,2.5779999999999994,4.549,6.594999999999999,8.945,10.5,0.9468899999999998,1.60398,2.5789800000000014,6.595980000000001,8.945980000000002,10.500980000000002,0.6570900000000002,1.6320900000000016,7.999090000000002,9.554090000000002,0.9750000000000014,2.946000000000001,4.992000000000001,7.342000000000002,8.897000000000002,1.971,4.017,6.367000000000001,7.922000000000001,4.396000000000001,5.9510000000000005,2.3500000000000014,3.905000000000001,1.5549999999999995,QSO,1
151,FIRST,228.471558,7.655308,24.88214,24.22527,18.477,16.285,-1.0,25.381,22.307,20.713,0.4988600000000005,1.155730000000002,3.0740000000000016,4.667999999999999,6.904,9.096,10.543,12.038,0.6568700000000014,2.575140000000001,4.169139999999999,8.59714,10.04414,11.53914,1.91827,3.5122699999999973,9.38727,10.882269999999998,1.5939999999999976,3.8299999999999983,6.021999999999999,7.468999999999999,8.963999999999999,2.2360000000000007,4.428000000000001,5.875000000000002,7.370000000000001,3.639000000000001,5.134,1.447000000000001,2.942,1.4949999999999992,?,0
152,FIRST,229.335541,9.869531,23.71117,23.01631,18.086,16.172,0.98,23.435,21.122,20.178,-0.2761700000000004,0.418689999999998,2.312999999999999,3.256999999999998,5.349,7.262999999999998,8.911,10.299,0.6948599999999985,2.5891699999999997,3.5331699999999984,7.539169999999999,9.18717,10.57517,1.8943100000000008,2.83831,8.492310000000002,9.88031,0.9439999999999992,3.0360000000000014,4.949999999999999,6.598000000000001,7.986000000000001,2.0920000000000023,4.006,5.654000000000002,7.042000000000002,3.5619999999999994,4.949999999999999,1.6480000000000017,3.0360000000000014,1.388,QSO,1
153,FIRST,229.495132,1.032419,21.9285,20.72978,17.649,15.392,0.519,22.596,19.621,19.064,0.6675000000000004,1.8662199999999984,2.9750000000000014,3.532,4.946999999999999,7.204000000000001,9.025,10.352,1.198719999999998,2.307500000000001,2.8645,6.5365,8.3575,9.6845,1.108780000000003,1.6657800000000016,7.158780000000002,8.485780000000002,0.5569999999999986,1.9719999999999975,4.228999999999999,6.049999999999999,7.376999999999999,1.4149999999999991,3.6720000000000006,5.493,6.82,4.078000000000001,5.405000000000001,1.821,3.148,1.327,QSO,1
154,FIRST,229.98819,-2.578017,24.02652,22.59467,18.975,16.991,-1.0,26.587,21.292,20.551,2.5604799999999983,3.992329999999999,5.294999999999998,6.036000000000001,7.611999999999998,9.596,11.267,12.012,1.4318500000000007,2.73452,3.475520000000003,7.035520000000002,8.706520000000001,9.451520000000002,1.302669999999999,2.0436700000000023,7.27467,8.019670000000001,0.7410000000000032,2.317,4.301000000000002,5.972000000000001,6.717000000000002,1.575999999999997,3.5599999999999987,5.230999999999998,5.975999999999999,3.655000000000001,4.400000000000002,1.6709999999999994,2.4160000000000004,0.745000000000001,?,0
155,FIRST,230.44574,-2.226995,22.69989,21.77057,18.49,16.351,0.75,24.184,20.9,20.181,1.4841100000000012,2.4134300000000017,3.2840000000000025,4.003,5.694000000000003,7.833000000000002,9.332,10.145,0.9293200000000006,1.799890000000001,2.518889999999999,6.348890000000001,7.84789,8.66089,0.8705700000000007,1.5895699999999984,6.918569999999999,7.73157,0.7189999999999976,2.41,4.549,6.047999999999998,6.860999999999999,1.6910000000000025,3.830000000000002,5.329000000000001,6.142000000000001,3.637999999999998,4.450999999999999,1.4989999999999988,2.3119999999999994,0.8130000000000006,NLAGN,0
156,FIRST,230.937775,8.142239,24.35768,23.59506,,16.99,-1.0,24.094,21.939,21.672,-0.2636799999999972,0.498940000000001,2.155000000000001,2.4220000000000006,,7.104000000000003,9.28,10.629,0.7626199999999983,2.4186799999999984,2.685679999999998,7.36768,9.543679999999998,10.89268,1.65606,1.9230599999999995,8.78106,10.13006,0.2669999999999994,,4.949000000000002,7.125,8.474,,4.682000000000002,6.8580000000000005,8.207,,,2.1759999999999984,3.5249999999999986,1.3490000000000002,?,0
157,FIRST,231.474106,-0.764342,22.61378,21.60162,18.927,15.936,0.65,24.688,20.643,20.049,2.0742200000000004,3.0863799999999983,4.044999999999998,4.638999999999999,5.760999999999999,8.751999999999999,10.839999999999998,12.246,1.012159999999998,1.9707799999999975,2.564779999999999,6.677779999999999,8.765779999999998,10.171779999999998,0.9586199999999998,1.552620000000001,7.75362,9.15962,0.5940000000000012,1.716000000000001,4.707000000000001,6.795,8.201,1.122,4.113,6.200999999999999,7.606999999999999,5.078999999999999,6.484999999999999,2.087999999999999,3.494,1.4060000000000006,QSO,1
158,FIRST,232.366806,8.611883,23.78472,22.15773,18.643,16.181,1.29,24.262,20.962,20.148,0.4772800000000003,2.10427,3.3000000000000007,4.114000000000001,5.619,8.081,10.338,11.839,1.6269899999999993,2.8227200000000003,3.63672,7.603719999999999,9.86072,11.36172,1.195730000000001,2.009730000000001,8.233730000000001,9.73473,0.8140000000000001,2.318999999999999,4.780999999999999,7.038,8.539,1.504999999999999,3.966999999999999,6.224,7.725,4.719000000000001,6.220000000000001,2.257000000000001,3.758000000000001,1.5009999999999994,QSO,1
159,FIRST,234.152176,6.422978,22.17300033569336,20.996000289916992,18.516,16.593,-1.0,26.529,20.053,19.319,4.3559996643066405,5.532999710083008,6.475999999999999,7.210000000000001,8.013000000000002,9.936,11.036,11.599,1.1770000457763672,2.1200003356933586,2.8540003356933603,5.580000335693359,6.680000335693359,7.24300033569336,0.9430002899169914,1.6770002899169931,5.503000289916992,6.0660002899169925,0.7340000000000018,1.5370000000000026,3.460000000000001,4.5600000000000005,5.123000000000001,0.8030000000000008,2.725999999999999,3.825999999999999,4.388999999999999,3.022999999999998,3.5859999999999985,1.0999999999999996,1.6630000000000005,0.5630000000000006,?,0
160,FIRST,234.350342,-1.147317,22.93707,21.7257,18.162,16.367,0.593,24.661,20.501,19.909,1.7239300000000028,2.9353000000000016,4.16,4.752000000000002,6.499000000000002,8.294,9.754,10.649,1.2113699999999987,2.4360699999999973,3.02807,6.570069999999998,8.030069999999998,8.925069999999998,1.2246999999999986,1.8167000000000009,6.8187,7.713699999999999,0.5920000000000023,2.339000000000002,4.134,5.594000000000001,6.489000000000001,1.747,3.541999999999998,5.001999999999999,5.896999999999999,3.254999999999999,4.149999999999999,1.4600000000000009,2.3550000000000004,0.8949999999999996,NLAGN,0
